day,hour,Final Reading, belief,disbelief,uncertainity,atomicity,expectation
20170613,3,20.921590583267825,0.96168701812,0.0,0.03831298188,0.5,0.98084350906
20170613,4,3.0650199342721005,0.60065518994,0.0,0.39934481006,0.5,0.80032759497
20170613,5,2.976683716670503,0.6297381192,0.0,0.3702618808,0.5,0.8148690596
20170613,6,11.147187641646697,0.70165383626,0.0,0.29834616374,0.5,0.85082691813
20170613,7,17.656605638131204,0.81439691738,0.0,0.18560308262,0.5,0.90719845869
20170613,8,3.212208738947071,0.66077208456,0.0,0.33922791544,0.5,0.83038604228
20170613,9,3.347998753673988,0.71170776905,0.0,0.28829223095,0.5,0.85585388453
20170613,10,3.0208403308614633,0.74401141191,0.0,0.25598858809,0.5,0.87200570596
20170613,11,2.4997497814163454,0.77513057208,0.0,0.22486942792,0.5,0.88756528604
20170613,12,7.5164717396467795,0.80918974756,0.0,0.19081025244,0.5,0.90459487378
20170613,13,15.081705111480996,0.8996394679,0.0,0.1003605321,0.5,0.94981973395
20170613,14,2.0421831859176884,0.80133168064,0.0,0.19866831936,0.5,0.90066584032
20170613,15,2.362713417948491,0.81620772489,0.0,0.18379227511,0.5,0.90810386245
20170613,16,2.612699345227412,0.83208292935,0.0,0.16791707065,0.5,0.91604146467
20170613,17,7.8082838230656755,0.85312711352,0.0,0.14687288648,0.5,0.92656355676
20170613,18,16.03985712202046,0.91719241992,0.0,0.08280758008,0.5,0.95859620996
20170613,19,3.896552742956418,0.84518320722,0.0,0.15481679278,0.5,0.92259160361
20170613,20,9.524602574390558,0.84615169918,0.0,0.15384830082,0.5,0.92307584959
20170613,21,17.425772445878167,0.89564412064,0.0,0.10435587936,0.5,0.94782206032
20170613,22,4.739004087403279,0.81185810151,0.0,0.18814189849,0.5,0.90592905076
20170613,23,6.14942723879682,0.82409629465,0.0,0.17590370535,0.5,0.91204814733
20170614,0,16.944232421289097,0.84646314448,0.0,0.15353685552,0.5,0.92323157224
20170614,1,14.109214098595249,0.82435326523,0.0,0.17564673477,0.5,0.91217663262
20170614,2,15.269062359712247,0.88746399159,0.0,0.11253600841,0.5,0.9437319958
20170614,3,9.059083209411039,0.91533822039,0.0,0.08466177961,0.5,0.9576691102
20170614,4,21.912099225787237,0.92378502186,0.0,0.07621497814,0.5,0.96189251093
20170614,5,7.442257200920828,0.85486599187,0.0,0.14513400813,0.5,0.92743299594
20170614,6,7.257501588870134,0.8611226007,0.0,0.1388773993,0.5,0.93056130035
20170614,7,12.850424347371902,0.88738169055,0.0,0.11261830945,0.5,0.94369084528
20170614,8,19.0964226412467,0.92345164125,0.0,0.07654835875,0.5,0.96172582063
20170614,9,7.467943140265515,0.86486228451,0.0,0.13513771549,0.5,0.93243114226
20170614,10,6.395528548472842,0.8794147861,0.0,0.1205852139,0.5,0.93970739305
20170614,11,6.021175167344736,0.89146463348,0.0,0.10853536652,0.5,0.94573231674
20170614,12,10.433746021517917,0.9051930449,0.0,0.0948069551,0.5,0.95259652245
20170614,13,17.66220206910545,0.93912048925,0.0,0.06087951075,0.5,0.96956024463
20170614,14,4.844846365133034,0.88750482103,0.0,0.11249517897,0.5,0.94375241051
20170614,15,4.472250777706248,0.89777007317,0.0,0.10222992683,0.5,0.94888503659
20170614,16,9.289099086518474,0.90435691675,0.0,0.09564308325,0.5,0.95217845838
20170614,17,16.699807715849655,0.93870606336,0.0,0.06129393664,0.5,0.96935303168
20170614,18,5.314068362746569,0.89057387727,0.0,0.10942612273,0.5,0.94528693864
20170614,19,6.709464027225034,0.89735471347,0.0,0.10264528653,0.5,0.94867735674
20170614,20,16.78791047029688,0.91437583329,0.0,0.08562416671,0.5,0.95718791665
20170614,21,14.000498197840036,0.91290581586,0.0,0.08709418414,0.5,0.95645290793
20170614,22,9.729748842211986,0.94236017952,0.0,0.05763982048,0.5,0.97118008976
20170614,23,9.622464518265812,0.9488467651,0.0,0.0511532349,0.5,0.97442338255
20170615,0,14.96435787488573,0.95126685103,0.0,0.04873314897,0.5,0.97563342552
20170615,1,15.249561988629438,0.96279781505,0.0,0.03720218495,0.5,0.98139890752
20170615,2,15.123884464800522,0.97025645521,0.0,0.02974354479,0.5,0.98512822761
20170615,3,18.411986069190995,0.97538207527,0.0,0.02461792473,0.5,0.98769103764
20170615,4,9.402689846157909,0.97425197267,0.0,0.02574802733,0.5,0.98712598634
20170615,5,11.520967790739293,0.97217013376,0.0,0.02782986624,0.5,0.98608506688
20170615,6,24.978782273338656,0.97117454859,0.0,0.02882545141,0.5,0.9855872743
