sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1178;SDS011;578;48.408;10.004;2017-07-31T00:00:08;10.43;;;3.10;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:02:35;5.50;;;3.40;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:05:02;4.40;;;2.90;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:07:29;4.67;;;3.03;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:09:57;4.47;;;2.80;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:12:23;8.30;;;2.80;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:14:51;13.13;;;3.87;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:17:19;7.57;;;3.43;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:19:46;6.80;;;3.20;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:22:13;4.07;;;2.80;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:24:40;8.37;;;3.53;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:27:09;5.50;;;3.00;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:29:53;6.10;;;2.93;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:32:37;5.20;;;3.30;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:41:04;6.23;;;3.13;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:43:31;4.27;;;3.00;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:45:58;6.40;;;2.93;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:51:16;5.53;;;2.83;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:53:51;5.73;;;3.43;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:56:30;6.43;;;2.80;;
1178;SDS011;578;48.408;10.004;2017-07-31T00:58:57;4.40;;;3.30;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:01:24;6.57;;;3.37;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:06:55;6.27;;;3.50;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:09:28;9.73;;;3.70;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:12:31;5.90;;;3.10;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:14:58;8.00;;;3.20;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:17:24;6.47;;;3.67;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:19:51;13.80;;;3.90;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:22:17;5.43;;;3.70;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:24:46;6.30;;;3.60;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:30:22;5.03;;;3.30;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:36:35;6.20;;;3.50;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:39:10;4.97;;;2.77;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:41:37;10.00;;;3.73;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:44:03;4.90;;;3.77;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:46:30;9.10;;;4.07;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:48:56;6.80;;;3.20;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:51:23;5.30;;;2.87;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:53:50;13.73;;;4.50;;
1178;SDS011;578;48.408;10.004;2017-07-31T01:59:37;10.20;;;3.37;;
1178;SDS011;578;48.408;10.004;2017-07-31T02:02:04;5.73;;;3.43;;
1178;SDS011;578;48.408;10.004;2017-07-31T02:07:17;8.77;;;4.80;;
1178;SDS011;578;48.408;10.004;2017-07-31T02:13:01;9.90;;;4.40;;
1178;SDS011;578;48.408;10.004;2017-07-31T02:19:35;5.23;;;3.77;;
