sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
481;SDS011;227;48.442;9.997;2017-07-23T00:01:44;26.13;;;13.83;;
481;SDS011;227;48.442;9.997;2017-07-23T00:04:12;26.50;;;14.97;;
481;SDS011;227;48.442;9.997;2017-07-23T00:06:40;26.47;;;15.50;;
481;SDS011;227;48.442;9.997;2017-07-23T00:09:08;29.57;;;17.20;;
481;SDS011;227;48.442;9.997;2017-07-23T00:11:36;33.73;;;15.87;;
481;SDS011;227;48.442;9.997;2017-07-23T00:14:04;27.83;;;17.37;;
481;SDS011;227;48.442;9.997;2017-07-23T00:16:32;39.10;;;20.23;;
481;SDS011;227;48.442;9.997;2017-07-23T00:19:01;37.10;;;19.47;;
481;SDS011;227;48.442;9.997;2017-07-23T00:21:29;27.03;;;16.00;;
481;SDS011;227;48.442;9.997;2017-07-23T00:23:57;24.63;;;15.27;;
481;SDS011;227;48.442;9.997;2017-07-23T00:26:25;29.93;;;16.30;;
481;SDS011;227;48.442;9.997;2017-07-23T00:28:53;32.73;;;16.90;;
481;SDS011;227;48.442;9.997;2017-07-23T00:31:21;32.83;;;16.20;;
481;SDS011;227;48.442;9.997;2017-07-23T00:33:49;41.87;;;18.77;;
481;SDS011;227;48.442;9.997;2017-07-23T00:36:17;37.00;;;16.30;;
481;SDS011;227;48.442;9.997;2017-07-23T00:38:45;35.60;;;17.00;;
481;SDS011;227;48.442;9.997;2017-07-23T00:41:13;31.90;;;17.40;;
481;SDS011;227;48.442;9.997;2017-07-23T00:43:43;26.57;;;16.87;;
481;SDS011;227;48.442;9.997;2017-07-23T00:46:11;31.43;;;17.00;;
481;SDS011;227;48.442;9.997;2017-07-23T00:48:39;32.43;;;19.43;;
481;SDS011;227;48.442;9.997;2017-07-23T00:51:07;36.27;;;19.57;;
481;SDS011;227;48.442;9.997;2017-07-23T00:53:35;33.17;;;18.20;;
481;SDS011;227;48.442;9.997;2017-07-23T00:56:03;40.80;;;19.70;;
481;SDS011;227;48.442;9.997;2017-07-23T00:58:31;38.40;;;19.50;;
481;SDS011;227;48.442;9.997;2017-07-23T01:00:59;41.37;;;19.57;;
481;SDS011;227;48.442;9.997;2017-07-23T01:03:27;33.67;;;18.77;;
481;SDS011;227;48.442;9.997;2017-07-23T01:05:55;37.40;;;17.57;;
481;SDS011;227;48.442;9.997;2017-07-23T01:08:23;41.10;;;21.03;;
481;SDS011;227;48.442;9.997;2017-07-23T01:10:51;35.63;;;18.40;;
481;SDS011;227;48.442;9.997;2017-07-23T01:13:19;48.80;;;21.37;;
481;SDS011;227;48.442;9.997;2017-07-23T01:15:47;42.77;;;20.37;;
481;SDS011;227;48.442;9.997;2017-07-23T01:18:15;45.17;;;22.50;;
481;SDS011;227;48.442;9.997;2017-07-23T01:20:43;55.00;;;22.63;;
481;SDS011;227;48.442;9.997;2017-07-23T01:23:12;39.13;;;20.53;;
481;SDS011;227;48.442;9.997;2017-07-23T01:25:40;55.90;;;24.07;;
481;SDS011;227;48.442;9.997;2017-07-23T01:28:08;46.60;;;22.53;;
481;SDS011;227;48.442;9.997;2017-07-23T01:30:36;46.00;;;20.80;;
481;SDS011;227;48.442;9.997;2017-07-23T01:33:04;47.30;;;20.50;;
481;SDS011;227;48.442;9.997;2017-07-23T01:35:32;51.17;;;19.47;;
481;SDS011;227;48.442;9.997;2017-07-23T01:38:00;46.47;;;19.60;;
481;SDS011;227;48.442;9.997;2017-07-23T01:40:29;36.23;;;16.73;;
481;SDS011;227;48.442;9.997;2017-07-23T01:42:57;41.10;;;19.23;;
481;SDS011;227;48.442;9.997;2017-07-23T01:45:25;43.47;;;18.60;;
481;SDS011;227;48.442;9.997;2017-07-23T01:47:53;44.60;;;19.13;;
481;SDS011;227;48.442;9.997;2017-07-23T01:50:22;44.43;;;19.83;;
481;SDS011;227;48.442;9.997;2017-07-23T01:52:51;34.90;;;16.87;;
481;SDS011;227;48.442;9.997;2017-07-23T01:55:19;34.90;;;17.47;;
481;SDS011;227;48.442;9.997;2017-07-23T01:57:47;36.13;;;15.80;;
481;SDS011;227;48.442;9.997;2017-07-23T02:00:15;33.10;;;14.93;;
481;SDS011;227;48.442;9.997;2017-07-23T02:02:43;30.57;;;15.20;;
481;SDS011;227;48.442;9.997;2017-07-23T02:05:12;28.73;;;16.47;;
481;SDS011;227;48.442;9.997;2017-07-23T02:07:40;26.60;;;15.33;;
481;SDS011;227;48.442;9.997;2017-07-23T02:10:08;25.17;;;14.57;;
481;SDS011;227;48.442;9.997;2017-07-23T02:12:36;32.53;;;16.07;;
481;SDS011;227;48.442;9.997;2017-07-23T02:15:04;30.37;;;14.03;;
481;SDS011;227;48.442;9.997;2017-07-23T02:17:32;37.83;;;18.37;;
481;SDS011;227;48.442;9.997;2017-07-23T02:20:00;37.80;;;18.10;;
481;SDS011;227;48.442;9.997;2017-07-23T02:22:28;46.67;;;20.40;;
481;SDS011;227;48.442;9.997;2017-07-23T02:24:56;34.40;;;17.20;;
481;SDS011;227;48.442;9.997;2017-07-23T02:27:24;39.13;;;19.60;;
481;SDS011;227;48.442;9.997;2017-07-23T02:29:53;39.60;;;20.53;;
