sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1286;SDS011;636;48.385;9.947;2017-05-10T00:01:30;21.60;;;13.18;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:03:57;17.70;;;13.40;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:06:25;17.60;;;12.85;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:08:51;17.38;;;13.67;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:11:19;17.42;;;13.82;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:13:45;18.35;;;14.37;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:16:13;19.03;;;14.00;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:18:40;18.28;;;13.30;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:21:07;16.17;;;13.95;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:23:35;18.08;;;13.98;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:26:03;17.80;;;13.45;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:28:30;16.55;;;13.15;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:30:58;19.33;;;14.30;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:33:25;18.72;;;13.83;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:35:52;18.95;;;13.85;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:38:20;16.42;;;12.98;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:40:47;19.37;;;13.87;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:43:14;18.38;;;13.93;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:45:42;20.33;;;14.25;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:48:08;20.52;;;14.70;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:50:35;19.80;;;14.25;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:53:02;20.23;;;14.85;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:55:30;19.23;;;13.20;;
1286;SDS011;636;48.385;9.947;2017-05-10T00:57:57;17.98;;;13.98;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:00:24;19.52;;;14.20;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:02:52;19.98;;;14.72;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:05:19;19.27;;;13.73;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:07:47;19.75;;;13.70;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:10:14;23.00;;;14.67;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:12:42;22.02;;;15.87;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:15:09;21.08;;;14.92;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:17:37;20.27;;;15.07;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:20:04;21.48;;;14.17;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:22:31;23.68;;;15.35;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:24:59;22.30;;;16.02;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:27:25;24.27;;;15.60;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:29:53;25.72;;;16.27;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:32:20;22.45;;;15.80;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:34:48;23.58;;;16.20;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:37:15;24.55;;;15.53;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:39:41;24.98;;;16.37;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:42:09;25.10;;;17.10;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:44:36;20.30;;;15.13;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:47:04;21.80;;;15.55;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:49:31;24.60;;;16.48;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:51:58;23.07;;;16.68;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:54:25;23.52;;;16.37;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:56:52;24.43;;;17.43;;
1286;SDS011;636;48.385;9.947;2017-05-10T01:59:20;22.97;;;16.77;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:01:47;22.87;;;16.88;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:04:14;23.95;;;16.32;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:06:42;23.95;;;17.18;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:09:10;24.37;;;16.73;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:11:37;23.35;;;16.02;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:14:05;28.27;;;21.45;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:16:32;23.80;;;18.13;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:18:59;30.58;;;18.53;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:21:27;25.67;;;18.57;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:23:54;29.83;;;19.27;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:26:21;28.93;;;19.55;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:28:49;29.15;;;18.50;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:31:17;33.38;;;23.90;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:33:44;31.65;;;20.70;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:36:12;26.60;;;18.85;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:38:39;27.27;;;18.68;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:41:06;24.57;;;17.87;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:43:34;27.42;;;17.78;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:46:01;25.15;;;17.88;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:48:28;26.83;;;18.03;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:50:56;26.63;;;17.55;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:53:24;26.93;;;17.55;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:55:51;29.73;;;19.77;;
1286;SDS011;636;48.385;9.947;2017-05-10T02:58:19;29.52;;;19.53;;
1286;SDS011;636;48.385;9.947;2017-05-10T03:00:46;27.90;;;19.18;;
1286;SDS011;636;48.385;9.947;2017-05-10T03:03:13;32.17;;;20.38;;
1286;SDS011;636;48.385;9.947;2017-05-10T03:05:41;29.80;;;20.45;;
