sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1973;SDS011;987;48.392;9.960;2017-06-02T00:01:33;7.86;;;6.12;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:03:59;10.16;;;6.34;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:06:26;6.10;;;5.40;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:08:53;7.90;;;5.08;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:11:19;5.48;;;5.04;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:13:46;6.56;;;5.96;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:16:13;5.72;;;5.22;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:18:40;4.66;;;4.32;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:21:06;4.86;;;4.46;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:23:33;7.26;;;5.28;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:26:00;6.92;;;4.44;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:28:26;4.92;;;4.58;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:30:53;4.90;;;4.50;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:33:20;7.10;;;4.52;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:35:47;5.12;;;4.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:38:14;4.88;;;4.48;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:40:40;4.64;;;4.24;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:43:07;4.92;;;4.52;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:45:33;5.46;;;4.10;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:48:00;5.24;;;4.54;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:50:27;4.04;;;3.74;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:52:53;6.46;;;4.48;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:55:20;5.24;;;4.74;;
1973;SDS011;987;48.392;9.960;2017-06-02T00:57:47;5.16;;;4.74;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:00:14;6.98;;;4.44;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:02:41;4.70;;;4.40;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:05:08;5.90;;;5.30;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:07:35;6.08;;;5.48;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:10:01;5.70;;;5.24;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:12:28;4.52;;;4.22;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:14:54;4.80;;;4.30;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:17:21;4.66;;;4.36;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:19:48;4.78;;;4.38;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:22:14;5.36;;;4.94;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:24:41;5.54;;;4.94;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:27:07;5.30;;;4.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:29:34;5.60;;;5.20;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:32:00;5.12;;;4.62;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:34:27;5.84;;;5.20;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:36:54;5.44;;;5.04;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:39:21;6.10;;;5.50;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:41:48;5.42;;;5.02;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:44:14;7.12;;;6.18;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:46:41;6.56;;;5.96;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:49:08;6.52;;;5.80;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:51:35;6.80;;;5.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:54:01;6.20;;;5.70;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:56:28;5.76;;;5.36;;
1973;SDS011;987;48.392;9.960;2017-06-02T01:58:55;6.56;;;6.00;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:01:22;5.74;;;5.34;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:03:48;6.68;;;6.04;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:06:15;6.38;;;5.78;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:08:42;7.10;;;6.50;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:11:09;6.16;;;5.76;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:13:35;6.18;;;5.68;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:16:02;6.32;;;5.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:18:29;6.22;;;5.78;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:20:56;6.36;;;5.86;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:23:22;6.16;;;5.70;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:25:49;6.36;;;5.86;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:28:16;6.32;;;5.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:30:43;6.54;;;6.04;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:33:10;7.08;;;6.50;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:35:37;6.58;;;6.06;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:38:03;6.40;;;5.90;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:40:30;6.58;;;6.12;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:42:57;7.56;;;6.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:45:23;6.14;;;5.74;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:47:50;7.08;;;6.48;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:50:16;6.96;;;6.42;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:52:43;7.36;;;6.76;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:55:10;7.70;;;7.10;;
1973;SDS011;987;48.392;9.960;2017-06-02T02:57:37;7.60;;;7.00;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:00:04;6.90;;;6.40;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:02:30;7.60;;;6.80;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:04:57;6.72;;;6.22;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:07:24;8.14;;;7.36;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:09:51;8.02;;;7.32;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:12:17;7.10;;;6.40;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:14:44;8.10;;;7.32;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:17:11;7.62;;;7.02;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:19:37;7.88;;;7.18;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:22:04;8.10;;;7.42;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:24:30;7.84;;;7.14;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:26:57;8.56;;;7.48;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:29:24;7.66;;;6.96;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:31:51;8.22;;;7.52;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:34:17;8.66;;;7.86;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:36:44;14.36;;;7.40;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:39:10;8.78;;;8.08;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:41:37;8.72;;;7.86;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:44:04;8.60;;;7.44;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:46:30;7.90;;;7.10;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:48:57;8.66;;;6.84;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:51:23;7.66;;;7.06;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:53:50;7.76;;;6.96;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:56:17;7.82;;;7.16;;
1973;SDS011;987;48.392;9.960;2017-06-02T03:58:44;7.80;;;6.94;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:01:11;9.40;;;8.42;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:03:37;8.82;;;7.62;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:06:04;8.20;;;7.50;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:08:30;8.70;;;7.90;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:10:57;7.76;;;7.06;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:13:24;7.72;;;7.12;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:15:51;7.98;;;7.28;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:18:18;8.06;;;7.36;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:20:45;6.82;;;6.32;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:23:11;9.76;;;7.56;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:25:38;7.54;;;6.90;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:28:05;7.12;;;6.52;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:30:32;6.94;;;6.02;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:32:59;8.32;;;7.56;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:35:25;8.16;;;7.36;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:37:52;8.92;;;8.18;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:40:19;8.50;;;7.90;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:42:46;8.10;;;7.48;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:45:13;7.34;;;6.74;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:47:40;7.90;;;7.10;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:50:06;8.92;;;8.18;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:52:33;7.74;;;6.78;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:54:59;8.66;;;7.66;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:57:26;7.60;;;6.94;;
1973;SDS011;987;48.392;9.960;2017-06-02T04:59:53;7.16;;;6.04;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:02:19;7.64;;;6.82;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:04:46;7.98;;;7.30;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:07:12;7.88;;;7.14;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:09:39;8.26;;;7.56;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:12:06;8.18;;;7.46;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:14:32;9.04;;;8.26;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:16:59;8.74;;;7.56;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:19:26;8.80;;;8.00;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:21:53;8.76;;;7.60;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:24:20;8.88;;;8.14;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:26:46;8.74;;;8.00;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:29:13;9.68;;;8.88;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:31:40;9.70;;;8.64;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:34:06;8.48;;;7.72;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:36:33;10.20;;;8.34;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:39:00;16.64;;;9.44;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:41:26;10.72;;;8.56;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:43:53;9.16;;;8.46;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:46:20;9.50;;;8.62;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:48:47;9.34;;;8.32;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:51:14;9.48;;;8.52;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:53:41;10.96;;;9.98;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:56:08;12.70;;;8.92;;
1973;SDS011;987;48.392;9.960;2017-06-02T05:58:35;9.98;;;8.92;;
1973;SDS011;987;48.392;9.960;2017-06-02T06:01:01;13.00;;;10.22;;
1973;SDS011;987;48.392;9.960;2017-06-02T06:03:28;9.36;;;8.46;;
1973;SDS011;987;48.392;9.960;2017-06-02T06:05:55;11.36;;;9.10;;
1973;SDS011;987;48.392;9.960;2017-06-02T06:08:21;9.12;;;8.28;;
