sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1286;SDS011;636;48.385;9.947;2017-05-26T00:00:01;11.16;;;10.10;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:02:28;14.22;;;10.32;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:04:55;11.32;;;10.18;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:07:23;10.90;;;9.90;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:09:50;10.70;;;9.70;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:12:16;11.04;;;10.08;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:14:44;12.24;;;10.44;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:17:10;11.42;;;10.42;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:19:37;11.72;;;10.48;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:22:04;11.82;;;10.74;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:24:30;11.04;;;10.04;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:26:57;12.00;;;10.80;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:29:23;12.72;;;11.62;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:31:50;13.44;;;12.20;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:34:17;12.74;;;11.48;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:36:44;13.35;;;11.97;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:39:11;14.00;;;12.60;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:41:38;13.10;;;11.16;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:44:05;13.37;;;12.03;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:46:32;12.93;;;11.72;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:48:59;13.86;;;11.18;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:51:25;12.66;;;11.02;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:53:52;12.12;;;10.80;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:56:18;11.32;;;10.18;;
1286;SDS011;636;48.385;9.947;2017-05-26T00:58:46;14.17;;;11.02;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:01:12;11.82;;;10.72;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:03:39;12.78;;;11.47;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:06:06;13.42;;;12.05;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:08:34;13.82;;;12.55;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:11:00;13.13;;;11.90;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:13:28;13.55;;;11.72;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:15:55;12.45;;;11.18;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:18:22;13.32;;;11.32;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:20:49;12.55;;;11.37;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:23:16;14.62;;;12.32;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:25:42;13.85;;;12.52;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:28:09;14.32;;;12.90;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:30:35;15.47;;;13.80;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:33:02;14.72;;;13.27;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:35:29;15.23;;;13.35;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:37:56;13.45;;;12.15;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:40:23;14.33;;;13.03;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:42:50;15.70;;;13.97;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:45:18;15.15;;;13.60;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:47:45;19.10;;;14.45;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:50:12;16.90;;;15.13;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:52:39;15.25;;;13.77;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:55:06;14.98;;;13.28;;
1286;SDS011;636;48.385;9.947;2017-05-26T01:57:33;14.25;;;12.85;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:00:00;15.25;;;13.58;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:02:27;17.12;;;13.28;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:04:54;16.35;;;13.87;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:07:22;16.98;;;14.75;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:09:49;16.18;;;14.37;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:12:15;17.45;;;15.38;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:14:42;19.80;;;15.78;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:17:09;16.92;;;15.22;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:19:37;17.93;;;14.63;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:22:03;16.48;;;14.78;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:24:31;16.07;;;13.92;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:26:57;16.75;;;14.95;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:29:24;17.88;;;15.55;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:31:50;17.27;;;15.48;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:34:17;17.55;;;15.42;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:36:44;17.65;;;15.88;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:39:12;18.95;;;16.98;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:41:38;17.03;;;14.73;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:44:05;17.47;;;15.10;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:46:32;16.88;;;14.90;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:49:00;17.80;;;14.87;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:51:27;17.20;;;15.40;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:53:54;17.35;;;14.48;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:56:20;17.38;;;15.65;;
1286;SDS011;636;48.385;9.947;2017-05-26T02:58:47;20.13;;;15.80;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:01:14;18.15;;;15.83;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:03:40;18.57;;;15.95;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:06:07;20.42;;;16.63;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:08:34;17.87;;;16.05;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:11:01;17.87;;;15.82;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:13:27;21.37;;;16.65;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:15:55;18.53;;;16.60;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:18:21;18.33;;;16.20;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:20:48;18.90;;;16.90;;
1286;SDS011;636;48.385;9.947;2017-05-26T03:23:15;20.65;;;16.37;;
