sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
255;SDS011;112;48.397;9.990;2016-12-12T00:00:49.347397+00:00;7.40;;;5.82;;
255;SDS011;112;48.397;9.990;2016-12-12T00:01:47.057946+00:00;5.62;;;5.32;;
255;SDS011;112;48.397;9.990;2016-12-12T00:02:44.723787+00:00;6.03;;;5.75;;
255;SDS011;112;48.397;9.990;2016-12-12T00:03:42.429497+00:00;6.03;;;5.50;;
255;SDS011;112;48.397;9.990;2016-12-12T00:04:40.116086+00:00;5.80;;;5.55;;
255;SDS011;112;48.397;9.990;2016-12-12T00:05:38.315346+00:00;6.10;;;5.40;;
255;SDS011;112;48.397;9.990;2016-12-12T00:06:38.109915+00:00;6.20;;;5.70;;
255;SDS011;112;48.397;9.990;2016-12-12T00:07:37.922909+00:00;6.23;;;5.92;;
255;SDS011;112;48.397;9.990;2016-12-12T00:08:30.837683+00:00;6.47;;;5.93;;
255;SDS011;112;48.397;9.990;2016-12-12T00:09:27.752855+00:00;6.13;;;5.83;;
255;SDS011;112;48.397;9.990;2016-12-12T00:10:25.448746+00:00;5.75;;;5.43;;
255;SDS011;112;48.397;9.990;2016-12-12T00:11:23.154493+00:00;7.02;;;5.33;;
255;SDS011;112;48.397;9.990;2016-12-12T00:12:20.876819+00:00;5.43;;;5.13;;
255;SDS011;112;48.397;9.990;2016-12-12T00:13:18.730289+00:00;5.75;;;5.37;;
255;SDS011;112;48.397;9.990;2016-12-12T00:14:16.412943+00:00;5.55;;;5.25;;
255;SDS011;112;48.397;9.990;2016-12-12T00:15:18.072847+00:00;5.55;;;5.25;;
255;SDS011;112;48.397;9.990;2016-12-12T00:16:12.990181+00:00;5.68;;;5.38;;
255;SDS011;112;48.397;9.990;2016-12-12T00:17:13.388135+00:00;5.42;;;5.02;;
255;SDS011;112;48.397;9.990;2016-12-12T00:18:12.499139+00:00;5.03;;;4.73;;
255;SDS011;112;48.397;9.990;2016-12-12T00:19:12.357680+00:00;6.05;;;5.50;;
255;SDS011;112;48.397;9.990;2016-12-12T00:20:12.339866+00:00;5.30;;;4.90;;
255;SDS011;112;48.397;9.990;2016-12-12T00:21:00.233856+00:00;5.90;;;4.62;;
255;SDS011;112;48.397;9.990;2016-12-12T00:21:57.913864+00:00;6.82;;;5.35;;
255;SDS011;112;48.397;9.990;2016-12-12T00:22:55.608632+00:00;5.10;;;4.82;;
255;SDS011;112;48.397;9.990;2016-12-12T00:23:53.308150+00:00;6.92;;;5.83;;
255;SDS011;112;48.397;9.990;2016-12-12T00:24:50.984849+00:00;7.30;;;6.00;;
