sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1462;SDS011;725;48.410;9.934;2017-07-15T00:00:49;5.43;;;3.43;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:03:17;3.50;;;3.20;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:05:44;3.33;;;3.13;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:08:11;3.77;;;2.80;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:10:38;4.67;;;3.67;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:13:06;4.60;;;4.30;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:15:33;3.80;;;3.50;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:18:00;5.87;;;3.97;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:20:27;3.67;;;3.47;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:22:55;4.03;;;3.73;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:25:23;3.73;;;3.53;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:27:50;4.20;;;3.80;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:30:17;4.77;;;3.60;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:32:44;4.30;;;4.00;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:35:12;6.73;;;3.87;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:37:40;3.83;;;3.53;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:40:07;4.57;;;4.17;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:42:34;4.93;;;4.43;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:45:02;5.07;;;4.70;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:47:29;6.47;;;5.87;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:49:56;5.53;;;5.03;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:52:23;6.17;;;5.57;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:54:51;5.60;;;5.10;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:57:19;5.60;;;5.20;;
1462;SDS011;725;48.410;9.934;2017-07-15T00:59:46;5.10;;;4.60;;
