sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
255;SDS011;111;48.397;9.990;2017-01-16T00:00:19;8.52;;;8.05;;
255;SDS011;111;48.397;9.990;2017-01-16T00:01:17;10.70;;;8.75;;
255;SDS011;111;48.397;9.990;2017-01-16T00:02:14;13.02;;;9.40;;
255;SDS011;111;48.397;9.990;2017-01-16T00:03:11;11.05;;;8.18;;
255;SDS011;111;48.397;9.990;2017-01-16T00:04:09;8.17;;;7.10;;
255;SDS011;111;48.397;9.990;2017-01-16T00:05:06;8.80;;;7.82;;
255;SDS011;111;48.397;9.990;2017-01-16T00:06:04;8.72;;;7.65;;
255;SDS011;111;48.397;9.990;2017-01-16T00:07:02;13.15;;;8.42;;
255;SDS011;111;48.397;9.990;2017-01-16T00:08:00;10.97;;;8.62;;
255;SDS011;111;48.397;9.990;2017-01-16T00:08:58;8.60;;;7.37;;
255;SDS011;111;48.397;9.990;2017-01-16T00:09:55;8.15;;;6.72;;
255;SDS011;111;48.397;9.990;2017-01-16T00:10:52;8.62;;;7.80;;
255;SDS011;111;48.397;9.990;2017-01-16T00:11:49;8.95;;;7.82;;
255;SDS011;111;48.397;9.990;2017-01-16T00:12:46;9.60;;;8.10;;
255;SDS011;111;48.397;9.990;2017-01-16T00:13:44;11.08;;;8.93;;
255;SDS011;111;48.397;9.990;2017-01-16T00:14:42;9.52;;;8.83;;
255;SDS011;111;48.397;9.990;2017-01-16T00:15:39;9.13;;;8.25;;
255;SDS011;111;48.397;9.990;2017-01-16T00:16:37;10.48;;;7.23;;
255;SDS011;111;48.397;9.990;2017-01-16T00:17:35;10.52;;;8.42;;
255;SDS011;111;48.397;9.990;2017-01-16T00:18:32;10.17;;;7.93;;
255;SDS011;111;48.397;9.990;2017-01-16T00:19:31;14.00;;;8.90;;
255;SDS011;111;48.397;9.990;2017-01-16T00:20:28;7.72;;;7.15;;
255;SDS011;111;48.397;9.990;2017-01-16T00:21:25;8.93;;;8.28;;
255;SDS011;111;48.397;9.990;2017-01-16T00:22:22;10.42;;;8.20;;
