sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
481;SDS011;227;48.442;9.997;2017-07-29T00:02:12;17.03;;;9.40;;
481;SDS011;227;48.442;9.997;2017-07-29T00:04:40;15.67;;;9.30;;
481;SDS011;227;48.442;9.997;2017-07-29T00:07:08;15.40;;;8.70;;
481;SDS011;227;48.442;9.997;2017-07-29T00:09:36;21.27;;;9.37;;
481;SDS011;227;48.442;9.997;2017-07-29T00:12:05;16.70;;;8.90;;
481;SDS011;227;48.442;9.997;2017-07-29T00:14:33;16.87;;;10.30;;
481;SDS011;227;48.442;9.997;2017-07-29T00:17:01;14.23;;;8.60;;
481;SDS011;227;48.442;9.997;2017-07-29T00:19:29;14.00;;;7.60;;
481;SDS011;227;48.442;9.997;2017-07-29T00:21:57;17.33;;;9.00;;
481;SDS011;227;48.442;9.997;2017-07-29T00:24:25;20.87;;;9.43;;
481;SDS011;227;48.442;9.997;2017-07-29T00:26:53;19.80;;;9.13;;
481;SDS011;227;48.442;9.997;2017-07-29T00:29:21;18.80;;;10.23;;
481;SDS011;227;48.442;9.997;2017-07-29T00:31:49;19.90;;;9.97;;
481;SDS011;227;48.442;9.997;2017-07-29T00:34:17;16.73;;;8.70;;
481;SDS011;227;48.442;9.997;2017-07-29T00:36:45;20.10;;;9.10;;
481;SDS011;227;48.442;9.997;2017-07-29T00:39:14;19.23;;;9.93;;
481;SDS011;227;48.442;9.997;2017-07-29T00:41:42;20.50;;;9.83;;
481;SDS011;227;48.442;9.997;2017-07-29T00:44:10;16.50;;;9.30;;
481;SDS011;227;48.442;9.997;2017-07-29T00:46:38;21.87;;;11.50;;
481;SDS011;227;48.442;9.997;2017-07-29T00:49:06;24.13;;;9.23;;
481;SDS011;227;48.442;9.997;2017-07-29T00:51:34;16.67;;;9.00;;
481;SDS011;227;48.442;9.997;2017-07-29T00:54:02;14.73;;;9.27;;
481;SDS011;227;48.442;9.997;2017-07-29T00:56:30;31.43;;;11.40;;
481;SDS011;227;48.442;9.997;2017-07-29T00:58:58;23.73;;;12.20;;
481;SDS011;227;48.442;9.997;2017-07-29T01:01:26;28.43;;;12.60;;
481;SDS011;227;48.442;9.997;2017-07-29T01:03:54;22.17;;;11.80;;
481;SDS011;227;48.442;9.997;2017-07-29T01:06:22;26.57;;;13.20;;
481;SDS011;227;48.442;9.997;2017-07-29T01:08:50;29.23;;;14.90;;
481;SDS011;227;48.442;9.997;2017-07-29T01:11:18;23.93;;;13.60;;
481;SDS011;227;48.442;9.997;2017-07-29T01:13:46;19.10;;;11.77;;
481;SDS011;227;48.442;9.997;2017-07-29T01:16:14;21.37;;;11.97;;
481;SDS011;227;48.442;9.997;2017-07-29T01:21:13;25.17;;;12.90;;
481;SDS011;227;48.442;9.997;2017-07-29T01:23:41;30.40;;;12.17;;
481;SDS011;227;48.442;9.997;2017-07-29T01:26:09;23.63;;;12.27;;
481;SDS011;227;48.442;9.997;2017-07-29T01:28:37;26.80;;;12.20;;
481;SDS011;227;48.442;9.997;2017-07-29T01:31:05;22.10;;;11.43;;
481;SDS011;227;48.442;9.997;2017-07-29T01:33:33;23.30;;;12.10;;
481;SDS011;227;48.442;9.997;2017-07-29T01:36:01;29.37;;;12.60;;
481;SDS011;227;48.442;9.997;2017-07-29T01:38:29;20.03;;;11.50;;
481;SDS011;227;48.442;9.997;2017-07-29T01:40:58;26.27;;;11.50;;
481;SDS011;227;48.442;9.997;2017-07-29T01:43:26;25.73;;;12.47;;
481;SDS011;227;48.442;9.997;2017-07-29T01:45:54;27.17;;;13.60;;
481;SDS011;227;48.442;9.997;2017-07-29T01:48:22;28.57;;;12.37;;
481;SDS011;227;48.442;9.997;2017-07-29T01:50:50;24.03;;;13.03;;
481;SDS011;227;48.442;9.997;2017-07-29T01:53:19;24.93;;;12.33;;
481;SDS011;227;48.442;9.997;2017-07-29T01:55:47;26.83;;;14.10;;
481;SDS011;227;48.442;9.997;2017-07-29T01:58:15;26.17;;;14.20;;
481;SDS011;227;48.442;9.997;2017-07-29T02:00:43;25.53;;;12.87;;
481;SDS011;227;48.442;9.997;2017-07-29T02:03:12;32.53;;;13.93;;
481;SDS011;227;48.442;9.997;2017-07-29T02:05:40;29.50;;;13.63;;
481;SDS011;227;48.442;9.997;2017-07-29T02:08:08;28.97;;;12.60;;
481;SDS011;227;48.442;9.997;2017-07-29T02:10:36;19.57;;;11.80;;
481;SDS011;227;48.442;9.997;2017-07-29T02:13:04;27.50;;;14.40;;
481;SDS011;227;48.442;9.997;2017-07-29T02:15:32;26.30;;;13.50;;
481;SDS011;227;48.442;9.997;2017-07-29T02:18:00;28.25;;;14.18;;
481;SDS011;227;48.442;9.997;2017-07-29T02:20:29;29.60;;;14.90;;
481;SDS011;227;48.442;9.997;2017-07-29T02:22:57;32.70;;;14.50;;
481;SDS011;227;48.442;9.997;2017-07-29T02:25:26;28.37;;;14.10;;
481;SDS011;227;48.442;9.997;2017-07-29T02:27:54;35.67;;;15.60;;
481;SDS011;227;48.442;9.997;2017-07-29T02:30:22;28.90;;;15.05;;
481;SDS011;227;48.442;9.997;2017-07-29T02:32:50;38.90;;;16.47;;
481;SDS011;227;48.442;9.997;2017-07-29T02:35:18;33.23;;;17.37;;
481;SDS011;227;48.442;9.997;2017-07-29T02:37:46;35.13;;;16.83;;
