sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1462;SDS011;725;48.410;9.934;2017-04-19T00:00:12;16.07;;;14.40;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:01:13;17.83;;;15.13;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:02:14;17.48;;;14.95;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:03:15;16.13;;;13.58;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:04:17;17.12;;;14.32;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:05:18;17.27;;;14.95;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:06:19;17.65;;;15.80;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:07:21;17.58;;;14.90;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:08:22;19.12;;;15.38;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:09:24;16.80;;;14.98;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:10:25;15.45;;;13.93;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:11:26;18.27;;;16.10;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:12:27;22.17;;;16.08;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:13:28;18.58;;;15.67;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:14:29;16.40;;;14.00;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:15:30;22.10;;;15.77;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:16:32;18.43;;;16.28;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:17:33;16.65;;;14.93;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:18:34;17.78;;;15.43;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:19:35;17.43;;;15.62;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:20:36;17.97;;;15.55;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:21:37;17.95;;;16.00;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:22:38;20.03;;;15.82;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:23:40;19.68;;;15.88;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:24:41;19.05;;;16.78;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:25:42;19.73;;;16.97;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:26:43;20.32;;;17.00;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:27:45;20.60;;;17.52;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:28:46;17.87;;;15.58;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:29:48;21.33;;;17.83;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:30:49;18.58;;;16.63;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:31:50;19.43;;;15.82;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:32:51;21.13;;;17.05;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:33:52;19.05;;;15.98;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:34:53;20.55;;;16.67;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:35:55;21.25;;;16.73;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:36:56;19.87;;;16.82;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:37:57;23.63;;;18.22;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:38:58;18.70;;;16.77;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:40:00;21.47;;;18.18;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:41:02;22.30;;;17.53;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:42:03;19.58;;;16.55;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:43:04;22.57;;;17.97;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:44:05;21.30;;;18.52;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:45:06;20.25;;;17.25;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:46:08;21.35;;;18.52;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:47:09;21.58;;;18.42;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:48:10;20.93;;;17.85;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:49:11;22.75;;;18.72;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:50:12;21.65;;;18.32;;
1462;SDS011;725;48.410;9.934;2017-04-19T00:51:13;24.72;;;19.02;;
