day,hour,SensorID,reading,belief,disbelief,uncertainity,atomicity,expectation,final Reading
20170310,17,255,2003.4916004307313,0.0,0.9989996160700126,0.0010003839299873392,0.5,5.0019197E-4,672.4690641075375
20170312,22,255,2008.9786388211646,0.0,0.9994988951307093,5.011048692907122E-4,0.5,2.5055244E-4,12.394192222684527
20170312,23,255,2009.95339550157,0.0,0.9996657374597192,3.3426254028076776E-4,0.5,1.6713127E-4,13.111455640246373
20170313,0,255,2009.8626665109716,0.0,0.9997492547653528,2.507452346471689E-4,0.5,1.2537261E-4,13.11651200850523
20170313,1,255,2009.7390626525837,0.0,0.9997993851751945,2.0061482480551848E-4,0.5,1.0030741E-4,12.919480839266292
20170313,2,255,2009.6984176121914,0.0,0.9998327895051066,1.6721049489344718E-4,0.5,8.360524E-5,13.933721095521463
20170313,3,255,2010.182065102374,0.0,0.9998566409144817,1.4335908551830229E-4,0.5,7.167954E-5,14.921018996159308
20170313,4,255,2010.4112111228328,0.0,0.9998745319234298,1.2546807657023791E-4,0.5,6.273404E-5,15.511223662269078
20170313,5,255,2011.8434420081487,0.0,0.9998884525618826,1.1154743811740327E-4,0.5,5.577372E-5,17.897627988348322
20170313,6,255,2013.138029875515,0.0,0.9998995969494023,1.0040305059771304E-4,0.5,5.020153E-5,17.384228862467506
20170313,7,255,2014.0426214073707,0.0,0.9999087205004288,9.12794995712716E-5,0.5,4.563975E-5,17.754674962518802
20170313,8,255,2014.2812216902973,0.0,0.9999163297747942,8.367022520585263E-5,0.5,4.183512E-5,16.999364710329683
20170313,9,255,2013.8894980639984,0.0,0.9999227727894923,7.722721050768513E-5,0.5,3.861361E-5,15.905152427904916
20170313,10,255,2012.0579498322752,0.0,0.9999282899885213,7.171001147869021E-5,0.5,3.585501E-5,14.539672864034518
20170313,11,255,2011.1973425968636,0.0,0.9999330741893455,6.692581065452128E-5,0.5,3.346291E-5,13.309492578323686
20170313,12,255,2010.4100284118083,0.0,0.9999372621952485,6.273780475154064E-5,0.5,3.13689E-5,11.816786132283044
20170313,13,255,2008.2218800090814,0.0,0.9999409554642912,5.9044535708811423E-5,0.5,2.952227E-5,11.325011885738093
20170313,14,255,2010.15327148327,0.0,0.9999442380222973,5.5761977702792225E-5,0.5,2.788099E-5,11.340870050671098
20170313,15,255,2009.5007289384353,0.0,0.9999471740866969,5.282591330316351E-5,0.5,2.641296E-5,11.195984193846911
20170313,16,255,2016.583192021943,0.0,0.9999498247857097,5.0175214290287914E-5,0.5,2.508761E-5,12.135772650481627
20170313,17,255,2015.4195074484992,0.0,0.9999522191175869,4.7780882413094126E-5,0.5,2.389044E-5,12.860192089711337
20170313,18,255,2012.3226560523408,0.0,0.9999543562980997,4.564370190033161E-5,0.5,2.282185E-5,23.514528647622107
20170313,19,255,2010.92751405169,0.0,0.9999563428395408,4.3657160459197645E-5,0.5,2.182858E-5,13.589625273543275
20170313,20,255,2012.3879883148338,0.0,0.9999581640395402,4.1835960459772724E-5,0.5,2.091798E-5,13.497668569932426
20170313,21,255,2012.6591427051678,0.0,0.9999598371095496,4.016289045035545E-5,0.5,2.008145E-5,14.509499336977921
20170313,22,255,2013.0676113061554,0.0,0.9999613821488845,3.861785111550402E-5,0.5,1.930893E-5,14.986727648842434
20170313,23,255,2012.539506141186,0.0,0.9999628114220755,3.718857792441232E-5,0.5,1.859429E-5,15.022151033410116
20170314,0,255,2012.6117711002503,0.0,0.9999641391199374,3.58608800626126E-5,0.5,1.793044E-5,15.348465837888307
20170314,1,255,2012.689176837997,0.0,0.9999653756064966,3.462439350345349E-5,0.5,1.73122E-5,15.527527568532776
20170314,2,255,2011.8709203957667,0.0,0.9999665283038128,3.3471696187159894E-5,0.5,1.673585E-5,15.497062951545622
20170314,3,255,2012.2117396218357,0.0,0.9999676076706387,3.239232936125758E-5,0.5,1.619617E-5,15.996725093239174
20170314,4,255,2013.1978979900694,0.0,0.9999686190805228,3.1380919477228576E-5,0.5,1.569046E-5,16.643955840436124
20170314,5,255,2014.0240737257095,0.0,0.9999695702355496,3.0429764450497705E-5,0.5,1.521488E-5,16.371158888597556
20170314,6,255,2013.52620026066,0.0,0.9999704643654669,2.953563453312562E-5,0.5,1.476782E-5,16.909577715557173
20170314,7,255,2013.448772212065,0.0,0.9999713066648651,2.869333513489107E-5,0.5,1.434667E-5,18.34891683476512
20170314,8,255,2014.4673176804488,0.0,0.9999721046970707,2.7895302929327662E-5,0.5,1.394765E-5,16.665471064041622
20170314,9,255,2013.9065692264744,0.0,0.9999728460662102,2.715393378977212E-5,0.5,1.357697E-5,20.451015914585412
20170315,15,255,2017.1464107502625,0.0,0.999973559900142,2.644009985793967E-5,0.5,1.322005E-5,21.30668641158001
20170315,16,255,2012.4787325812567,0.0,0.9999742383746439,2.5761625356026267E-5,0.5,1.288082E-5,16.891164609629595
20170315,17,255,2015.6142155029486,0.0,0.9999748826131704,2.5117386829634514E-5,0.5,1.25587E-5,18.970503047203092
20170315,18,255,2016.7455513616294,0.0,0.9999754949919031,2.4505008096960785E-5,0.5,1.225251E-5,21.12075447730859
20170315,19,255,2019.5700557500122,0.0,0.9999760752731226,2.3924726877434833E-5,0.5,1.196237E-5,28.461591883298116
20170315,20,255,2022.4930626664666,0.0,0.9999766313310736,2.3368668926378147E-5,0.5,1.168434E-5,26.93918255387539
20170315,21,255,2021.33049603687,0.0,0.9999771607796154,2.2839220384594515E-5,0.5,1.141961E-5,28.353107196470983
20170315,22,255,2020.8497612589488,0.0,0.9999776664812423,2.2333518757654845E-5,0.5,1.116676E-5,29.03417904181157
20170315,23,255,2021.693142112072,0.0,0.9999781487971046,2.1851202895413386E-5,0.5,1.09256E-5,32.934141604343694
20170316,0,255,2022.1724010383607,0.0,0.999978610829103,2.13891708970363E-5,0.5,1.069459E-5,35.62676433967238
20170316,1,255,2023.8638683766214,0.0,0.9999790534823778,2.0946517622200645E-5,0.5,1.047326E-5,35.79331083508129
20170316,2,255,2025.4798785313344,0.0,0.9999794782571222,2.052174287779957E-5,0.5,1.026087E-5,35.12557462900593
20170316,3,255,2024.4393779972472,0.0,0.9999798856497037,2.0114350296273055E-5,0.5,1.005718E-5,39.491563246600954
