day,hour,Final Reading, belief,disbelief,uncertainity,atomicity,expectation
20170618,3,10.926486913632784,0.97349442314,0.0,0.02650557686,0.5,0.98674721157
20170618,4,11.68656825200553,0.97803566864,0.0,0.02196433136,0.5,0.98901783432
20170618,5,10.910577392649564,0.98011997861,0.0,0.01988002139,0.5,0.99005998931
20170618,6,13.806083262552399,0.97868514122,0.0,0.02131485878,0.5,0.98934257061
20170618,7,11.142884883031186,0.97828198605,0.0,0.02171801395,0.5,0.98914099303
20170618,8,8.602524948925993,0.9780065726,0.0,0.0219934274,0.5,0.9890032863
20170618,9,3.6318068207000653,0.97708011279,0.0,0.02291988721,0.5,0.9885400564
20170618,10,4.558510788589078,0.9746597238,0.0,0.0253402762,0.5,0.9873298619
20170618,11,2.272277882867266,0.98777408584,0.0,0.01222591416,0.5,0.99388704292
20170618,12,2.2753846213521505,0.98595970822,0.0,0.01404029178,0.5,0.99297985411
20170618,13,2.351084975819165,0.98403219733,0.0,0.01596780267,0.5,0.99201609867
20170618,14,2.2704955006358447,0.98032103869,0.0,0.01967896131,0.5,0.99016051935
20170618,15,2.1441798485536676,0.97853048014,0.0,0.02146951986,0.5,0.98926524007
20170618,16,2.1089673616217306,0.9767293643,0.0,0.0232706357,0.5,0.98836468215
20170618,17,2.167383039167873,0.97736257152,0.0,0.02263742848,0.5,0.98868128576
20170618,18,2.2756480923356057,0.97464784725,0.0,0.02535215275,0.5,0.98732392363
20170618,19,2.652160757367296,0.97231804991,0.0,0.02768195009,0.5,0.98615902496
20170618,20,2.9698172766978197,0.97097606427,0.0,0.02902393573,0.5,0.98548803214
20170618,21,3.2027174192175605,0.97039183093,0.0,0.02960816907,0.5,0.98519591547
20170618,22,3.4458966867025893,0.96966067031,0.0,0.03033932969,0.5,0.98483033516
20170618,23,3.6331356269592083,0.97216836013,0.0,0.02783163987,0.5,0.98608418007
20170619,0,3.730843334513264,0.97408924008,0.0,0.02591075992,0.5,0.98704462004
20170619,1,4.446390417093956,0.97495701081,0.0,0.02504298919,0.5,0.98747850541
20170619,2,4.62291268002754,0.97619905676,0.0,0.02380094324,0.5,0.98809952838
20170619,3,5.983802602840413,0.97718582218,0.0,0.02281417782,0.5,0.98859291109
20170619,4,5.484382217501561,0.97847540205,0.0,0.02152459795,0.5,0.98923770103
20170619,5,3.2722156799709667,0.97983779471,0.0,0.02016220529,0.5,0.98991889736
20170619,6,3.5145051780186813,0.97779358927,0.0,0.02220641073,0.5,0.98889679464
20170619,7,3.3276102454361864,0.97638670747,0.0,0.02361329253,0.5,0.98819335374
20170619,8,2.714039670666422,0.97515869789,0.0,0.02484130211,0.5,0.98757934895
20170619,9,2.6555683267883468,0.97411491893,0.0,0.02588508107,0.5,0.98705745947
20170619,10,2.7947851272278634,0.97308802157,0.0,0.02691197843,0.5,0.98654401079
20170619,11,3.082136566460876,0.97288826247,0.0,0.02711173753,0.5,0.98644413124
20170619,12,3.3252651291232973,0.97338880454,0.0,0.02661119546,0.5,0.98669440227
20170619,13,3.294544420801254,0.97424724086,0.0,0.02575275914,0.5,0.98712362043
20170619,14,3.2171693016623837,0.97305688638,0.0,0.02694311362,0.5,0.98652844319
20170619,15,3.5914954262172984,0.97121477668,0.0,0.02878522332,0.5,0.98560738834
20170619,16,3.2384878178864356,0.9716997071,0.0,0.0283002929,0.5,0.98584985355
20170619,17,4.059600902296345,0.96996851303,0.0,0.03003148697,0.5,0.98498425652
20170619,18,4.9808725795217725,0.97008022697,0.0,0.02991977303,0.5,0.98504011349
20170619,19,5.543353190879361,0.97798640829,0.0,0.02201359171,0.5,0.98899320415
20170619,20,5.9671374284643,0.98018939865,0.0,0.01981060135,0.5,0.99009469933
20170619,21,5.935474594445339,0.98114934885,0.0,0.01885065115,0.5,0.99057467443
20170619,22,6.524049965268807,0.98170198161,0.0,0.01829801839,0.5,0.99085099081
20170619,23,7.9128656681574085,0.98161734643,0.0,0.01838265357,0.5,0.99080867322
20170620,0,8.847398820905338,0.98202184833,0.0,0.01797815167,0.5,0.99101092416
20170620,1,9.83469992083294,0.9829614812,0.0,0.0170385188,0.5,0.9914807406
20170620,2,10.8507513259706,0.98286731114,0.0,0.01713268886,0.5,0.99143365557
20170620,3,11.970412574372135,0.98346270294,0.0,0.01653729706,0.5,0.99173135147
20170620,4,11.005795376760046,0.98421505871,0.0,0.01578494129,0.5,0.99210752936
20170620,5,9.4724568700325,0.98377000061,0.0,0.01622999939,0.5,0.99188500031
20170620,6,8.770568730381259,0.98468394767,0.0,0.01531605233,0.5,0.99234197384
20170620,7,9.272453303847458,0.98471513661,0.0,0.01528486339,0.5,0.99235756831
20170620,8,10.793656445499556,0.98448871176,0.0,0.01551128824,0.5,0.99224435588
20170620,9,8.594223592981269,0.98445013113,0.0,0.01554986887,0.5,0.99222506557
20170620,10,8.602518909036235,0.98481381177,0.0,0.01518618823,0.5,0.99240690589
20170620,11,10.55053042657515,0.98446746016,0.0,0.01553253984,0.5,0.99223373008
20170620,12,9.459673600239844,0.98368814025,0.0,0.01631185975,0.5,0.99184407013
20170620,13,8.52389479766841,0.98398439251,0.0,0.01601560749,0.5,0.99199219626
20170620,14,17.0869800048907,0.98353764426,0.0,0.01646235574,0.5,0.99176882213
20170620,15,17.355844264721444,0.9844461476,0.0,0.0155538524,0.5,0.9922230738
20170620,16,13.823194124117084,0.98584016601,0.0,0.01415983399,0.5,0.99292008301
20170620,17,14.50077523885844,0.98500531728,0.0,0.01499468272,0.5,0.99250265864
