day,hour,Final Reading, belief,disbelief,uncertainity,atomicity,expectation
20170624,3,100.32322770574153,0.97414987229,0.0,0.02585012771,0.5,0.98707493615
20170624,4,101.82033323589896,0.99669285414,0.0,0.00330714586,0.5,0.99834642707
20170624,5,100.51213120284817,0.99776647005,0.0,0.00223352995,0.5,0.99888323503
20170624,6,8.565323872253932,0.9981169916,0.0,0.0018830084,0.5,0.9990584958
20170624,7,7.640930658818923,0.9972460652,0.0,0.0027539348,0.5,0.9986230326
20170624,8,8.046793138318527,0.99595743538,0.0,0.00404256462,0.5,0.99797871769
20170624,9,98.54952385202473,0.9940586439,0.0,0.0059413561,0.5,0.99702932195
20170624,10,98.91001521356738,0.99745924255,0.0,0.00254075745,0.5,0.99872962128
20170624,11,99.06398372238439,0.99805138707,0.0,0.00194861293,0.5,0.99902569354
20170624,12,8.86589282352698,0.99825848342,0.0,0.00174151658,0.5,0.99912924171
20170624,13,8.946679825386585,0.99751191332,0.0,0.00248808668,0.5,0.99875595666
20170624,14,8.613446365201275,0.9962283572,0.0,0.0037716428,0.5,0.9981141786
20170624,15,97.3832433690606,0.99459492024,0.0,0.00540507976,0.5,0.99729746012
20170624,16,98.11942637460147,0.99751519826,0.0,0.00248480174,0.5,0.99875759913
20170624,17,98.73485104161128,0.99804624909,0.0,0.00195375091,0.5,0.99902312455
20170624,18,8.548971527474801,0.9982670117,0.0,0.0017329883,0.5,0.99913350585
20170624,19,8.008040467280852,0.9972852841,0.0,0.0027147159,0.5,0.99864264205
20170624,20,10.594196784684843,0.99602943684,0.0,0.00397056316,0.5,0.99801471842
20170624,21,99.03520539876544,0.99488963917,0.0,0.00511036083,0.5,0.99744481959
20170624,22,100.6527574246555,0.9974282296,0.0,0.0025717704,0.5,0.9987141148
20170624,23,102.46611095322577,0.99789280606,0.0,0.00210719394,0.5,0.99894640303
20170625,0,13.136445980113416,0.99809125535,0.0,0.00190874465,0.5,0.99904562768
20170625,1,13.333339529600364,0.99722827117,0.0,0.00277172883,0.5,0.99861413559
20170625,2,11.826647895379613,0.9962976835,0.0,0.0037023165,0.5,0.99814884175
20170625,3,100.77418634649042,0.99466196208,0.0,0.00533803792,0.5,0.99733098104
20170625,4,99.78902545778807,0.99730521251,0.0,0.00269478749,0.5,0.99865260626
20170625,5,100.66214580090576,0.99785395508,0.0,0.00214604492,0.5,0.99892697754
20170625,6,8.81003136349304,0.99813125653,0.0,0.00186874347,0.5,0.99906562827
20170625,7,6.817650778249311,0.99725157033,0.0,0.00274842967,0.5,0.99862578517
20170625,8,4.0129444949526984,0.99602571963,0.0,0.00397428037,0.5,0.99801285982
20170625,9,93.20771014478078,0.99403617349,0.0,0.00596382651,0.5,0.99701808674
20170625,10,93.62420746083417,0.99739628742,0.0,0.00260371258,0.5,0.99869814371
20170625,11,93.49291602264343,0.99800117994,0.0,0.00199882006,0.5,0.99900058997
20170625,12,3.8785507934521903,0.9982226193,0.0,0.0017773807,0.5,0.99911130965
20170625,13,2.6929532286904663,0.99736992249,0.0,0.00263007751,0.5,0.99868496125
20170625,14,3.2461602480559635,0.99607698505,0.0,0.00392301495,0.5,0.99803849253
20170625,15,93.3768373282973,0.9942522447,0.0,0.0057477553,0.5,0.99712612235
20170625,16,93.8869010871261,0.9974692769,0.0,0.0025307231,0.5,0.99873463845
20170625,17,99.45566865335391,0.99803755299,0.0,0.00196244701,0.5,0.9990187765
20170625,18,3.2537628793823723,0.99828351295,0.0,0.00171648705,0.5,0.99914175647
20170625,19,3.717659903478037,0.99752958167,0.0,0.00247041833,0.5,0.99876479084
20170625,20,3.1332938448381307,0.99631061495,0.0,0.00368938505,0.5,0.99815530747
20170625,21,90.94216946823568,0.99446862952,0.0,0.00553137048,0.5,0.99723431476
20170625,22,93.16138254068271,0.99739579301,0.0,0.00260420699,0.5,0.99869789651
20170625,23,94.23367475377592,0.99796869121,0.0,0.00203130879,0.5,0.99898434561
20170626,0,4.211543530853252,0.9982110177,0.0,0.0017889823,0.5,0.99910550885
20170626,1,4.433017731689279,0.99744113096,0.0,0.00255886904,0.5,0.99872056548
20170626,2,4.923544507500634,0.99625747198,0.0,0.00374252802,0.5,0.99812873599
20170626,3,94.58198501228097,0.99436199132,0.0,0.00563800868,0.5,0.99718099566
20170626,4,95.1943349555249,0.99751848498,0.0,0.00248151502,0.5,0.99875924249
20170626,5,95.2704634488265,0.99805990413,0.0,0.00194009587,0.5,0.99902995207
20170626,6,4.348630505663842,0.99828598609,0.0,0.00171401391,0.5,0.99914299305
20170626,7,2.900259264216804,0.99738267644,0.0,0.00261732356,0.5,0.99869133822
20170626,8,2.9503639778091633,0.99613695522,0.0,0.00386304478,0.5,0.99806847761
20170626,9,92.5651545759625,0.99425545003,0.0,0.00574454997,0.5,0.99712772502
20170626,10,82.22264657995012,0.99731249501,0.0,0.00268750499,0.5,0.99865624751
20170626,11,82.03239879407099,0.99779932792,0.0,0.00220067208,0.5,0.99889966396
20170626,12,2.6889300679467905,0.99798615265,0.0,0.00201384735,0.5,0.99899307633
20170626,13,2.5744455797138808,0.9971738269,0.0,0.0028261731,0.5,0.99858691345
20170626,14,2.508575596730882,0.9958644544,0.0,0.0041355456,0.5,0.9979322272
20170626,15,78.99023786402176,0.99397887706,0.0,0.00602112294,0.5,0.99698943853
20170626,16,79.24696765756498,0.99712032454,0.0,0.00287967546,0.5,0.99856016227
20170626,17,79.91764957490895,0.99762142813,0.0,0.00237857187,0.5,0.99881071407
