day,hour,Final Reading, belief,disbelief,uncertainity,atomicity,expectation
20170618,3,10.944434369988484,0.98132213337,0.0,0.01867786663,0.5,0.99066106669
20170618,4,10.342390956087396,0.98424426163,0.0,0.01575573837,0.5,0.99212213082
20170618,5,10.88104630224547,0.98407421476,0.0,0.01592578524,0.5,0.99203710738
20170618,6,13.795494716921148,0.98432686856,0.0,0.01567313144,0.5,0.99216343428
20170618,7,11.163435820363057,0.98512673468,0.0,0.01487326532,0.5,0.99256336734
20170618,8,8.615271940920564,0.98546938213,0.0,0.01453061787,0.5,0.99273469107
20170618,9,4.352202325172702,0.98543131111,0.0,0.01456868889,0.5,0.99271565556
20170618,10,4.602109702396275,0.98615936024,0.0,0.01384063976,0.5,0.99307968012
20170618,11,2.2770421756998567,0.98564000564,0.0,0.01435999436,0.5,0.99282000282
20170618,12,2.281410489270486,0.984685513,0.0,0.015314487,0.5,0.9923427565
20170618,13,2.354638844219478,0.98386701704,0.0,0.01613298296,0.5,0.99193350852
20170618,14,2.278158685095717,0.98172481293,0.0,0.01827518707,0.5,0.99086240647
20170618,15,1.9692096291415357,0.98097479688,0.0,0.01902520312,0.5,0.99048739844
20170618,16,2.109749922981148,0.98074484318,0.0,0.01925515682,0.5,0.99037242159
20170618,17,2.1681539159542993,0.98136821368,0.0,0.01863178632,0.5,0.99068410684
20170618,18,2.2735284208179327,0.98066381434,0.0,0.01933618566,0.5,0.99033190717
20170618,19,2.6550673728033343,0.98010296666,0.0,0.01989703334,0.5,0.99005148333
20170618,20,2.96984425813686,0.97950022987,0.0,0.02049977013,0.5,0.98975011494
20170618,21,3.3511665501234864,0.97921229838,0.0,0.02078770162,0.5,0.98960614919
20170618,22,3.4620309878301767,0.97898186863,0.0,0.02101813137,0.5,0.98949093432
20170618,23,3.6587107991407715,0.97872710626,0.0,0.02127289374,0.5,0.98936355313
20170619,0,3.740833629348637,0.97870437214,0.0,0.02129562786,0.5,0.98935218607
20170619,1,4.454775013182009,0.97868048287,0.0,0.02131951713,0.5,0.98934024144
20170619,2,4.63023522665656,0.97938817589,0.0,0.02061182411,0.5,0.98969408795
20170619,3,7.0058871860416625,0.97932277013,0.0,0.02067722987,0.5,0.98966138507
20170619,4,4.123623039777605,0.9800315641,0.0,0.0199684359,0.5,0.99001578205
20170619,5,3.275981271911209,0.97795372741,0.0,0.02204627259,0.5,0.98897686371
20170619,6,3.537479780544202,0.97808735421,0.0,0.02191264579,0.5,0.98904367711
20170619,7,3.3644907733434204,0.97790026463,0.0,0.02209973537,0.5,0.98895013232
20170619,8,2.737981442731677,0.97728853751,0.0,0.02271146249,0.5,0.98864426876
20170619,9,2.886976330926476,0.97686992195,0.0,0.02313007805,0.5,0.98843496098
20170619,10,2.8286159466299625,0.97729750156,0.0,0.02270249844,0.5,0.98864875078
20170619,11,3.1265097953761454,0.97738787561,0.0,0.02261212439,0.5,0.9886939378
20170619,12,3.3624835704905536,0.97787237699,0.0,0.02212762301,0.5,0.9889361885
20170619,13,3.457467542682477,0.97839044214,0.0,0.02160955786,0.5,0.98919522107
20170619,14,3.352347910028554,0.97872814217,0.0,0.02127185783,0.5,0.98936407109
20170619,15,4.787292357177613,0.97910295699,0.0,0.02089704301,0.5,0.9895514785
20170619,16,3.3878833425528723,0.97875434781,0.0,0.02124565219,0.5,0.98937717391
20170619,17,4.195043805286838,0.97894683626,0.0,0.02105316374,0.5,0.98947341813
20170619,18,5.15393297146268,0.97938342067,0.0,0.02061657933,0.5,0.98969171033
20170619,19,5.606093262721504,0.98069743746,0.0,0.01930256254,0.5,0.99034871873
20170619,20,6.0024812840907265,0.9819781334,0.0,0.0180218666,0.5,0.9909890667
20170619,21,7.383384063126456,0.98289197126,0.0,0.01710802874,0.5,0.99144598563
20170619,22,6.533504727997831,0.9835495253,0.0,0.0164504747,0.5,0.99177476265
20170619,23,7.9605607470601845,0.98371109677,0.0,0.01628890323,0.5,0.99185554839
20170620,0,8.885028429457043,0.98457160679,0.0,0.01542839321,0.5,0.9922858034
20170620,1,9.907301643176396,0.98561060125,0.0,0.01438939875,0.5,0.99280530063
20170620,2,10.61523471707867,0.9863330382,0.0,0.0136669618,0.5,0.9931665191
20170620,3,9.945591316753326,0.98736744581,0.0,0.01263255419,0.5,0.99368372291
20170620,4,9.232752437717837,0.98813267329,0.0,0.01186732671,0.5,0.99406633665
20170620,5,9.350271745409012,0.98855752751,0.0,0.01144247249,0.5,0.99427876376
20170620,6,8.507655777862045,0.9890898808,0.0,0.0109101192,0.5,0.9945449404
20170620,7,9.022732932938776,0.98937949229,0.0,0.01062050771,0.5,0.99468974615
20170620,8,10.500828444005235,0.98960833343,0.0,0.01039166657,0.5,0.99480416672
20170620,9,10.578424656932324,0.98985812199,0.0,0.01014187801,0.5,0.994929061
20170620,10,8.650749844844297,0.9902070566,0.0,0.0097929434,0.5,0.9951035283
20170620,11,10.533788550749188,0.9902028027,0.0,0.0097971973,0.5,0.99510140135
20170620,12,9.519177699375387,0.9898821715,0.0,0.0101178285,0.5,0.99494108575
20170620,13,8.544290027328996,0.99008303365,0.0,0.00991696635,0.5,0.99504151683
20170620,14,17.20271624288366,0.98996416364,0.0,0.01003583636,0.5,0.99498208182
20170620,15,16.51008725602707,0.99027644049,0.0,0.00972355951,0.5,0.99513822025
20170618,3,10.84755515744109,0.98132213337,0.0,0.01867786663,0.5,0.99066106669
20170618,4,10.342080260491466,0.98415916296,0.0,0.01584083704,0.5,0.99207958148
20170618,5,10.880893627684166,0.9840031618,0.0,0.0159968382,0.5,0.9920015809
