day,hour,Final Reading, belief,disbelief,uncertainity,atomicity,expectation
20170611,3,9.313775604001739,0.9661091614,0.0,0.0338908386,0.5,0.9830545807
20170611,4,7.945633968253527,0.97250593649,0.0,0.02749406351,0.5,0.98625296825
20170611,5,8.191711774190876,0.97334630208,0.0,0.02665369792,0.5,0.98667315104
20170611,6,7.546802480360131,0.97486479598,0.0,0.02513520402,0.5,0.98743239799
20170611,7,6.424242858717638,0.97860208565,0.0,0.02139791435,0.5,0.98930104283
20170611,8,5.965198286431548,0.97904520203,0.0,0.02095479797,0.5,0.98952260102
20170611,9,4.331331429297782,0.97809539843,0.0,0.02190460157,0.5,0.98904769922
20170611,10,3.8093609585246138,0.97659273604,0.0,0.02340726396,0.5,0.98829636802
20170611,11,2.4881934929596965,0.97389105232,0.0,0.02610894768,0.5,0.98694552616
20170611,12,2.4340253069136666,0.96888474773,0.0,0.03111525227,0.5,0.98444237387
20170611,13,2.302636377226241,0.96600984793,0.0,0.03399015207,0.5,0.98300492397
20170611,14,1.8065148723786382,0.96017313694,0.0,0.03982686306,0.5,0.98008656847
20170611,15,1.8097753560432692,0.95442944393,0.0,0.04557055607,0.5,0.97721472196
20170611,16,3.2218924747835715,0.95190856751,0.0,0.04809143249,0.5,0.97595428376
20170611,17,3.442644497370493,0.94965384779,0.0,0.05034615221,0.5,0.97482692389
20170611,18,3.605963362428673,0.94438414132,0.0,0.05561585868,0.5,0.97219207066
20170611,19,4.9689564173784255,0.93132671717,0.0,0.06867328283,0.5,0.96566335859
20170611,20,5.465357512075895,0.93905030448,0.0,0.06094969552,0.5,0.96952515224
20170611,21,5.184474064868241,0.95653303373,0.0,0.04346696627,0.5,0.97826651687
20170611,22,3.9835430622786263,0.96137794973,0.0,0.03862205027,0.5,0.98068897487
20170611,23,4.679459006294622,0.95968798039,0.0,0.04031201961,0.5,0.9798439902
20170612,0,5.439158950809622,0.9669895465,0.0,0.0330104535,0.5,0.98349477325
20170612,1,5.550514040344143,0.97006649893,0.0,0.02993350107,0.5,0.98503324947
20170612,2,5.4650130660819505,0.97489417546,0.0,0.02510582454,0.5,0.98744708773
20170612,3,6.286336664500109,0.97770256324,0.0,0.02229743676,0.5,0.98885128162
20170612,4,6.009298656004735,0.97949648419,0.0,0.02050351581,0.5,0.9897482421
20170612,5,5.437429738894396,0.98052419829,0.0,0.01947580171,0.5,0.99026209915
20170612,6,5.406676555871372,0.9805888739,0.0,0.0194111261,0.5,0.99029443695
20170612,7,5.422322313367157,0.98058398074,0.0,0.01941601926,0.5,0.99029199037
20170612,8,4.254732849524548,0.98032144719,0.0,0.01967855281,0.5,0.9901607236
20170612,9,4.517016886682616,0.98018287679,0.0,0.01981712321,0.5,0.9900914384
20170612,10,5.3561912754737575,0.98055911784,0.0,0.01944088216,0.5,0.99027955892
20170612,11,5.115750543689586,0.98075815569,0.0,0.01924184431,0.5,0.99037907785
20170612,12,5.596739863531083,0.98063345064,0.0,0.01936654936,0.5,0.99031672532
20170612,13,5.972104791797653,0.97659023072,0.0,0.02340976928,0.5,0.98829511536
20170612,14,5.626756150654425,0.97913851451,0.0,0.02086148549,0.5,0.98956925726
20170612,15,5.351492024148412,0.98108425581,0.0,0.01891574419,0.5,0.99054212791
20170612,16,4.221848706258364,0.98156422598,0.0,0.01843577402,0.5,0.99078211299
20170612,17,2.51504474256426,0.97920393486,0.0,0.02079606514,0.5,0.98960196743
20170612,18,1.988107830682732,0.97182505428,0.0,0.02817494572,0.5,0.98591252714
20170612,19,2.6215662964557462,0.96715735564,0.0,0.03284264436,0.5,0.98357867782
20170612,20,2.414029968806572,0.96182304791,0.0,0.03817695209,0.5,0.98091152395
20170612,21,1.6656386313624483,0.95763633454,0.0,0.04236366546,0.5,0.97881816727
20170612,22,1.5903887769356373,0.9517583901,0.0,0.0482416099,0.5,0.97587919505
20170612,23,2.1509858847402845,0.94817155466,0.0,0.05182844534,0.5,0.97408577733
20170613,0,1.736906924026883,0.9446524229,0.0,0.0553475771,0.5,0.97232621145
20170613,1,2.545962331954315,0.94517057166,0.0,0.05482942834,0.5,0.97258528583
20170613,2,2.9498388172263303,0.95380695277,0.0,0.04619304723,0.5,0.97690347639
20170613,3,3.389977583808675,0.95948195371,0.0,0.04051804629,0.5,0.97974097686
20170613,4,4.354151767540747,0.96418179431,0.0,0.03581820569,0.5,0.98209089716
20170613,5,4.034659591975135,0.96121060747,0.0,0.03878939253,0.5,0.98060530374
20170613,6,4.050430637446904,0.96411377018,0.0,0.03588622982,0.5,0.98205688509
